AccountNo,Year,Make,Model,VIN,Odometer,SaleDate,TypeDeal,APR,CurrentBalance,AmtToFinance,FirstPayDueDate,PaymentAmount,LastPayAmount,Down,NextPaymentDate,LastPaymentDate,NumberOfPayments,PaymentTerms,PaymentPeriod,NumberTradins,OpenBalance,TotalSalePrice,TotalOfPayments,TradeIn,TradeACV,TradePayoff,FinanceCharge,PrinCollected,IntCollected,SaleNo,Address,City,State,Zip
15861,2014,Dodge,Journey,3C4PDCAB1ET227468,0,2/28/2020,BS,29.8,7336.38,11655.1,3/13/2020,255.3,0,1700,4/24/2020,4/10/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,11655.1,18294.5,16594.5,0,0,0,4939.4,368.72,397.18,3964,4773 BEAU POINT CT.,LILBURN,GA,30047
15862,2012,GMC,Terrain,2GKALUEK0C6372791,0,2/8/2020,BS,29.8,7715.78,13575.6,2/20/2020,263.78,0,1800,6/25/2020,6/18/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,13575.6,22374.84,20574.84,0,0,0,6999.24,959.82,1414.85,3871,432 STEAM MILL PLACE,Columbus,GA,31907-
15863,2010,Lexus,ES 350,JTHBK1EG7A2347778,0,4/9/2020,BS,29.8,4419.59,10369.45,4/23/2020,227.14,0,4000,9/24/2020,9/11/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,11369.45,19764.1,15764.1,0,0,0,4394.65,1249.86,1248.68,4100,1888 HOLLYWOOD RD. NW,Atlanta,GA,30318-
15864,2012,Hyundai,Azera,KMHFG4JG1CA183394,0,3/2/2020,BS,29.8,3256.24,11310,3/14/2020,247.33,0,3000,2/26/2022,2/19/2022,65,65 BI-WEEKLY,BI-WEEKLY,0,11310,19076.45,16076.45,0,0,0,4766.45,8053.76,4560.16,3983,925 BAY CREEK LDG,Loganville,GA,30052-
15865,2011,Honda,Accord,1HGCP2F62BA156779,0,2/8/2020,BS,29.8,5967.24,10614.1,2/22/2020,221.33,0,1200,3/21/2020,3/14/2020,70,70 BI-WEEKLY,BI-WEEKLY,0,10614.1,16693.1,15493.1,0,0,0,4879,196.86,301.59,3869,130 LONNIE LANE,Americus,GA,31709-
15866,2016,Chevrolet,Malibu Limited,1G11C5SA9GF137369,0,2/24/2020,BS,29.8,0,14430.6,3/9/2020,238.21,0,1800,,3/8/2021,104,104 BI-WEEKLY,BI-WEEKLY,0,14630.6,26773.84,24973.84,0,0,0,10343.24,2292.89,4153.5,3917,427 COLLIER RIDGE DRIVE NW,Atlanta,GA,30318
15868,2012,Chevrolet,Impala,2G1WC5E30C1307610,0,2/5/2020,BS,29.8,5270.09,9066.95,2/14/2020,197.79,0,1700,10/9/2020,10/7/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,9066.95,14556.35,12856.35,0,0,0,3789.4,1796.86,1653.36,3859,6136 HILLANDALE DRIVE,Lithonia,GA,30058-
15869,2016,Nissan,Altima,1N4AL3AP1GN344013,0,7/6/2020,BS,29.8,5587.22,10553,7/20/2020,205.39,0,1835,12/7/2020,11/24/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,12718,20020.42,18185.42,0,0,0,5467.42,865.78,1167.73,4412,6016 ARBOR LINKS RD,Lithonia,GA,30058-
15870,2012,Jeep,Liberty,1C4PJLAK7CW166188,0,2/6/2020,BS,29.8,4576.13,11490.52,2/20/2020,225.44,0,1300,3/17/2022,3/3/2022,77,77 BI-WEEKLY,BI-WEEKLY,0,11490.52,18658.88,17358.88,0,0,0,5868.36,6903.65,5259.37,3861,5750 BUFFINGTON RD,Atlanta,GA,30349
15871,2014,Volkswagen,Passat,1VWAS7A34EC066974,0,2/12/2020,BS,29.8,6614.92,10786.42,3/4/2020,228.62,0,1700,7/4/2020,6/15/2020,72,72 SEMI-MONTHLY,SEMI-MONTHLY,0,11086.42,18460.64,16760.64,0,0,0,5674.22,771.5,1059.46,3879,6937 DONCASTER RD,Jonesboro,GA,30236-
15872,2013,Chevrolet,Equinox,2GNALDEK3D6405254,0,2/28/2020,BS,29.8,5339.25,12262.28,3/13/2020,238.66,0,2600,3/11/2022,2/25/2022,78,78 BI-WEEKLY,BI-WEEKLY,0,12262.28,21215.48,18615.48,0,0,0,6353.2,6923.03,5487.29,3959,703 BUCKHORN COURT,Loganville,GA,30052-
15873,2015,Nissan,Altima,1N4AL3APXFC189326,0,2/26/2020,BS,29.8,10097.12,10097.12,3/7/2020,206.05,0,2300,3/7/2020,3/3/2020,72,72 BI-WEEKLY,BI-WEEKLY,0,10097.12,17135.6,14835.6,0,0,0,4738.48,0,1,3937,6707 MILLWOOD LANE,Lithonia,GA,30038-
15874,2013,Kia,Sorento,5XYKT3A12DG363490,0,2/27/2020,BS,29.8,2489.83,13426.4,3/7/2020,292.89,0,1900,10/3/2020,10/15/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,13426.4,20937.85,19037.85,0,0,0,5611.45,2036.57,2360.36,3949,269 FLORIDA AVE AW,Atlanta,GA,30310
15875,2016,Nissan,Altima,1N4AL3APXGN391475,0,2/26/2020,BS,29.8,89.04,13074,3/7/2020,285.44,0,2000,10/30/2021,10/29/2021,65,65 BI-WEEKLY,BI-WEEKLY,0,13474,20953.6,18953.6,0,0,0,5479.6,7759.96,4799.4,3943,1887 EMERSON LAKE CIR,Snellville,GA,30078-
15876,2011,Chevrolet,Traverse,1GNKRGED4BJ202945,0,2/22/2020,BS,29.8,7159.31,11306.92,3/7/2020,225.54,0,1500,7/24/2021,7/16/2021,75,75 BI-WEEKLY,BI-WEEKLY,0,11306.92,18415.5,16915.5,0,0,0,5608.58,4147.61,3962.83,3914,355 CUMBERLAND TRAIL,Senoia,GA,30276-
15877,2017,Hyundai,Sonata,5NPE24AF6HH516596,0,5/28/2020,BS,29.8,6643.87,13523.2,6/11/2020,244.79,0,3000,8/28/2020,8/18/2020,88,88 BI-WEEKLY,BI-WEEKLY,0,13523.2,24541.52,21541.52,0,0,0,8018.32,379.33,844.62,4279,985 MOUNT ZION RD,Morrow,GA,30260-
15878,2015,Hyundai,Sonata,5NPE24AF0FH048569,0,2/26/2020,BS,29.8,3678.28,10923.9,3/11/2020,227.79,0,2005,3/11/2022,2/25/2022,70,70 BI-WEEKLY,BI-WEEKLY,0,10923.9,17950.3,15945.3,0,0,0,5021.4,7245.62,4599.46,3940,1418 WEST 72ND PLACE,Chicago,IL,60636
15879,2007,Nissan,Pathfinder,5N1AR18W87C608197,0,2/26/2020,BS,29.8,7244.3,10403.4,3/14/2020,199.83,0,1800,12/5/2020,12/2/2020,80,80 BI-WEEKLY,BI-WEEKLY,0,10403.4,17786.4,15986.4,0,0,0,5583,1559.1,2227.67,3926,4735 COURTNEY DRIVE,Forest Park,GA,30297-
15880,2009,Toyota,RAV4,2T3ZK33V19W001077,0,3/2/2020,BS,29.8,0,10264.9,3/12/2020,224.11,0,2000,,4/9/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,10264.9,16567.15,14567.15,0,0,0,4302.25,361.31,313.8,3987,5601 FOUR WINDS DR,LILBURN,GA,30047
15881,2009,Nissan,Murano,JN8AZ18U79W017626,0,2/18/2020,BS,29.8,5934.95,11990.08,3/6/2020,233.93,0,1700,6/11/2021,6/4/2021,78,78 BI-WEEKLY,BI-WEEKLY,0,11990.08,19946.54,18246.54,0,0,0,6256.46,3775.13,3944.56,3895,2232 COUNTRY WALK,Snellville,GA,30039-
15882,2012,Honda,Pilot,5FNYF3H98CB016197,0,2/19/2020,BS,29.8,5606.79,13364.2,3/6/2020,260.53,0,2000,3/18/2022,3/4/2022,78,78 BI-WEEKLY,BI-WEEKLY,0,13564.2,22521.34,20521.34,0,0,0,6957.14,7496.88,6052.15,3878,930 WAVERLY HILLS CT.,Lawrenceville,GA,30044-
15883,2010,Honda,Pilot,5FNYF3H57AB011437,0,3/20/2020,BS,29.8,6167.2,11863.3,4/1/2020,239.57,0,2500,3/1/2022,3/1/2022,77,77 SEMI-MONTHLY,SEMI-MONTHLY,0,11863.3,20946.89,18446.89,0,0,0,6583.59,5696.1,5412.14,4056,462 BURGUNDY CT,Stone Mountain,GA,30087-
15884,2011,Hyundai,Sonata,5NPEB4AC8BH101096,0,2/7/2020,BS,29.8,1830.26,11320.82,2/21/2020,236.06,0,1200,11/12/2021,12/4/2021,70,70 BI-WEEKLY,BI-WEEKLY,0,11520.82,17924.2,16724.2,0,0,0,5203.38,6065.56,4649.32,3865,512 KESWICK VILLAGE CT,Conyers,GA,30013
15885,2010,Chevrolet,Tahoe,1GNMCBE38AR155097,0,3/19/2020,BS,29.8,4593.78,13952.58,4/3/2020,271.78,0,4500,10/16/2020,10/21/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,13952.58,25698.84,21198.84,0,0,0,7246.26,1588.8,2335.69,4052,9287 SETTLERS GROVE RD NE,Covington,GA,30014-
15886,2012,Hyundai,Accent,KMHCT4AEXCU071236,0,2/15/2020,BS,29.8,6652.91,9903.4,2/29/2020,185.57,0,1300,9/12/2020,9/4/2020,83,83 BI-WEEKLY,BI-WEEKLY,0,9903.4,16702.31,15402.31,0,0,0,5498.91,950.49,1580.15,3892,3515 PLEASANTDALE RD,Atlanta,GA,30346-
15888,2006,Acura,MDX,2HNYD18216H507197,0,1/31/2020,BS,29.8,3181.75,3181.75,2/14/2020,81.56,0,0,2/14/2020,,52,52 BI-WEEKLY,BI-WEEKLY,0,3181.75,4241.12,4241.12,0,0,0,1059.37,0,0,4038,1502 TREE CREEK PKWY,Lawrenceville,GA,30043-
15891,2007,GMC,Yukon XL,1GKFC16097R191314,0,3/5/2020,BS,29.8,5916.15,13293.6,3/19/2020,258.73,0,2500,3/17/2022,3/17/2022,78,78 BI-WEEKLY,BI-WEEKLY,0,13793.6,23180.94,20680.94,0,0,0,6887.34,7377.45,6064.19,3999,5297 MARTINS CROSSING RD,Stone Mountain,GA,30088-
15893,2016,Hyundai,Accent,KMHCT4AE4GU125734,0,1/24/2020,BS,29.8,3539.14,7748.95,2/7/2020,158.65,0,2600,9/18/2020,9/18/2020,72,72 BI-WEEKLY,BI-WEEKLY,0,7748.95,14022.8,11422.8,0,0,0,3673.85,1109.81,1373.59,3832,85 WYMAN STREET SE,Atlanta,GA,30317-
15894,2007,Lexus,ES 350,JTHBJ46G072137826,0,1/24/2020,BS,29.8,6646.37,10769,2/14/2020,225.84,0,1000,10/26/2020,10/19/2020,70,70 BI-WEEKLY,BI-WEEKLY,0,11269,17308.8,16308.8,0,0,0,5039.8,1822.63,2187.49,3833,256 EATONTON HWY,Gray,GA,31032-
15895,2012,Nissan,Altima,1N4AL2AP2CN488495,0,3/6/2020,BS,29.8,6046.38,7920.82,3/20/2020,173.5,0,1300,6/12/2020,7/2/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,7920.82,12577.5,11277.5,0,0,0,3356.68,274.44,736.06,4007,1181 VINTAGE POINTE DR,Lawrenceville,GA,30044-
15896,2015,Dodge,Dart,1C3CDFBB7FD180151,128997,2/26/2020,BS,29.8,6404.04,9736.78,3/7/2020,212.58,0,1935,5/2/2020,5/14/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,10406.78,16422.7,14487.7,0,0,0,4080.92,482.74,434.58,3944,375 CHRISTIAN WOODS DR,Conyers,GA,30013-
15897,2007,Pontiac,G6,1G2ZG58NX74165139,0,2/25/2020,BS,29.8,5587.8,7637.8,3/13/2020,152.73,0,1000,3/13/2020,,75,75 BI-WEEKLY,BI-WEEKLY,0,7637.8,12454.75,11454.75,0,0,0,3816.95,0,0,3921,5608 TREECREST PARKWAY,Decatur,GA,30035-
15898,2013,Ford,Fusion,3FA6P0HR2DR317735,0,2/4/2020,BS,29.8,5111.39,11335.3,2/14/2020,219.89,0,1700,3/26/2021,3/12/2021,78,78 BI-WEEKLY,BI-WEEKLY,0,11335.3,18851.42,17151.42,0,0,0,5816.12,3136.91,3247.12,3858,736 LENOX CIRCLE,Douglasville,GA,30135-
15902,2011,Hyundai,Sonata,5NPEB4AC0BH153760,0,3/20/2020,BS,29.8,7452.17,11340.52,4/4/2020,232.38,0,1200,8/22/2020,8/19/2020,72,72 BI-WEEKLY,BI-WEEKLY,0,11740.52,18331.36,17131.36,0,0,0,5390.84,888.35,1357.8,4055,2064 BARBARA LANE,Decatur,GA,30032-
15905,2016,Dodge,Dart,1C3CDFBB4GD629688,0,2/25/2020,BS,29.8,2623.65,5898.15,3/6/2020,110.97,0,8000,3/18/2022,3/4/2022,82,82 BI-WEEKLY,BI-WEEKLY,0,5898.15,17099.54,9099.54,0,0,0,3201.39,3274.5,2639.21,3910,1106 ARBOR DR,Duluth,GA,30096-
15906,2012,Nissan,Altima,1N4AL2AP0CN470769,0,3/23/2020,BS,29.8,3857.7,8020.82,4/10/2020,160.51,0,1200,2/11/2022,2/19/2022,75,75 BI-WEEKLY,BI-WEEKLY,0,8020.82,13238.25,12038.25,0,0,0,4017.43,4163.12,3531.34,3988,4296 THORNGATE COURT,Acworth,GA,30101-
15907,2017,Kia,Forte,3KPFK4A76HE010719,0,5/6/2020,BS,29.8,4302.75,10936.08,5/20/2020,223.91,0,1000,6/2/2021,6/1/2021,72,72 BI-WEEKLY,BI-WEEKLY,0,11436.08,17621.52,16621.52,0,0,0,5185.44,3033.33,3023.47,4182,3115 PACES WOODS DRIVE,Lawrenceville,GA,30044-
15908,2012,Dodge,Avenger,1C3CDZCB9CN182070,0,5/15/2020,BS,29.8,6282.06,9023.9,5/29/2020,197.66,0,1200,9/18/2020,9/23/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,9023.9,14047.9,12847.9,0,0,0,3824,741.84,929.46,4221,8400 SPRINGS LANE,Norcross,GA,30092-
15910,2013,Hyundai,Elantra,5NPDH4AE7DH348270,0,4/17/2020,BS,29.8,0,10967.98,5/1/2020,213.47,0,1800,,6/25/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,10967.98,18450.66,16650.66,0,0,0,5682.68,450.53,608.85,4128,543 MARKTWO PL NW,Atlanta,GA,30318-
15912,2013,Toyota,Camry,4T1BF1FK8DU703216,0,2/28/2020,BS,29.8,6078.68,11628.68,3/27/2020,257.64,0,2000,4/10/2020,4/23/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,12378.68,19496.6,17496.6,0,0,0,5117.92,0,259,3966,3651 HEATHERWOOD TRCE NE,Marietta,GA,30066-
15913,2013,Nissan,Altima,1N4AL3AP3DN410024,0,2/21/2020,BS,29.8,4745.56,11080.28,3/3/2020,215.12,0,1700,3/18/2022,3/11/2022,78,78 BI-WEEKLY,BI-WEEKLY,0,11080.28,18479.36,16779.36,0,0,0,5699.08,6314.72,5090.91,3905,4479 BELLMEADE DR,Douglasville,GA,30135-
15916,2016,Ford,Fusion,3FA6P0H74GR318758,0,3/28/2020,OK,22.99,0,13666.07,4/28/2020,422.22,0,1500,4/28/2020,4/7/2020,51,51 MONTHLY,MONTHLY,0,14166.07,23533.22,22033.22,0,0,0,7867.15,0,0,4073,1409 SUMMERWALK PKWY,Tucker,GA,30084-
15917,2014,Hyundai,Accent,KMHCT4AE2EU607891,0,2/22/2020,BS,29.8,1808.13,9759.78,3/7/2020,194.68,0,1500,12/11/2021,12/2/2021,75,75 BI-WEEKLY,BI-WEEKLY,0,9759.78,16101,14601,0,0,0,4841.22,4926.65,4028.63,3913,5400 MEMORIAL DR,Stone Mountain,GA,30083-
15918,2012,Mitsubishi,Outlander Sport,JA4AP3AU7CZ005855,0,2/27/2020,BS,29.8,3588.2,9753.62,3/12/2020,199.7,0,2000,5/6/2021,4/26/2021,72,72 BI-WEEKLY,BI-WEEKLY,0,9753.62,16378.4,14378.4,0,0,0,4624.78,3053.42,2911.38,3951,4330 SMITHSON CREEK DR,Ellenwood,GA,30294-
15919,2013,Hyundai,Sonata,5NPEB4AC2DH581543,0,2/15/2020,BS,29.8,2127.65,9099.75,3/1/2020,175.09,0,2200,7/1/2021,6/14/2021,84,84 SEMI-MONTHLY,SEMI-MONTHLY,0,9099.75,16907.56,14707.56,0,0,0,5607.81,2972.1,2630.78,3890,2490 BAKER RD,Atlanta,GA,30318-
15921,2015,Kia,Optima,5XXGM4A75FG395547,0,2/28/2020,BS,29.8,4499.36,11422.75,3/13/2020,250.21,0,2400,3/26/2021,3/12/2021,65,65 BI-WEEKLY,BI-WEEKLY,0,12022.75,19263.65,16863.65,0,0,0,4840.9,3573.39,3044.56,3967,5030 MOUNTAIN ST,Stone Mountain,GA,30083
15922,2016,Kia,Soul,KNDJN2A25G7839788,0,2/28/2020,BS,29.8,2886.45,11430.95,3/13/2020,222.48,0,2000,11/20/2020,11/13/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,11430.95,19353.44,17353.44,0,0,0,5922.49,1709.5,2260.14,3965,2428 PIERING DRIVE,Lithonia,GA,30038
15923,2013,Volkswagen,Passat,1VWCP7A36DC069366,0,2/21/2020,BS,29.8,9470.46,11045.88,2/29/2020,213.93,0,2000,9/26/2020,9/8/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,11345.88,18986.54,16986.54,0,0,0,5640.66,1575.42,1698.55,3907,278 FARM RIDGE DR NE,Woodstock,GA,30188-
15924,2013,Volkswagen,Jetta,3VW2K7AJXDM240613,0,3/2/2020,BS,29.8,3519.83,10036.2,3/12/2020,194.69,0,1735,7/16/2020,7/22/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,11001.2,17885.82,16150.82,0,0,0,5149.62,616.37,1121.46,3980,3804 MLK JR DRVE SW,Atlanta,GA,30331-3556
15926,2015,Dodge,Dart,1C3CDFBB1FD159375,0,3/10/2020,BS,29.8,6591.78,11141.78,3/27/2020,222.79,0,1700,3/27/2020,3/12/2020,75,75 BI-WEEKLY,BI-WEEKLY,0,11141.78,18409.25,16709.25,0,0,0,5567.47,0,1,4025,111 VERANDA CHASE DR,Lawrenceville,GA,30044-
15927,2015,Dodge,Dart,1C3CDFBB2FD344342,0,2/27/2020,BS,29.8,10372.09,10841.78,3/15/2020,211.53,0,2000,6/7/2020,5/29/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,10841.78,18499.34,16499.34,0,0,0,5657.56,469.69,803.74,3952,3200 LAKEVIEW PLACE,Atlanta,GA,30337-
15928,2012,Chevrolet,Equinox,2GNALDEK5C1303708,0,3/2/2020,BS,29.8,7520.79,11473.98,3/13/2020,234.34,0,1835,3/27/2020,3/16/2020,72,72 BI-WEEKLY,BI-WEEKLY,0,11473.98,18707.48,16872.48,0,0,0,5398.5,103.19,131.15,3978,3843 WOODROSE CT,Snellville,GA,30039-8428
15929,2013,Hyundai,Tucson,KM8JU3AC6DU617903,0,3/2/2020,BS,29.8,0,10364.32,3/16/2020,227.03,0,5000,,4/16/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,10364.32,19756.95,14756.95,0,0,0,4392.63,4910.02,317.01,3984,6866 TIMBERCLAIR CT,Lithonia,GA,30058-6057
15930,2010,Acura,MDX,2HNYD2H68AH512723,0,3/9/2020,BS,29.8,5922.59,12430.95,3/23/2020,234.64,0,3000,3/21/2022,3/9/2022,82,82 BI-WEEKLY,BI-WEEKLY,0,12430.95,22240.48,19240.48,0,0,0,6809.53,6508.36,5692.92,4014,3246 DIAMOND BLUFF,Union City,GA,30291-
15931,2012,Toyota,Camry,4T1BF1FK4CU088680,0,2/15/2020,BS,29.8,4765.61,10849.8,2/29/2020,211.17,0,1500,9/26/2020,8/10/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,11014.8,18136.26,16636.26,0,0,0,5621.46,1684.19,1488.51,3889,1355 MT. MCKINLEY DRIVE,Grayson,GA,30017-
15932,2013,Dodge,Avenger,1C3CDZAB3DN541546,0,2/26/2020,BS,29.8,7161.79,10536.2,3/11/2020,205.06,0,2200,3/25/2020,3/18/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,10536.2,18194.68,15994.68,0,0,0,5458.48,24.41,180.65,3942,2445 REX RD,Ellenwood,GA,30294-
15933,2013,Chrysler,200,1C3CCBBB2DN580170,0,2/26/2020,BS,29.8,6288.95,10550.55,3/13/2020,205.68,0,1500,11/20/2020,11/18/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,10750.55,17743.04,16243.04,0,0,0,5492.49,1355.92,2140.64,3933,38 PIONEER TR,Hogansville,GA,30230-
15935,2014,Dodge,Charger,2C3CDXBG9EH266208,0,3/2/2020,BS,29.8,3937.8,11458.62,3/13/2020,250.38,0,3000,8/14/2020,7/31/2020,65,65 BI-WEEKLY,BI-WEEKLY,0,11458.62,19274.7,16274.7,0,0,0,4816.08,1420.82,1333.36,3979,7062 ROGERS LAKE RD,Lithonia,GA,30058-5185
15936,2013,Dodge,Journey,3C4PDCAB8DT501604,0,3/6/2020,BS,29.8,5939.77,10804.88,3/20/2020,229.64,0,2000,7/24/2020,7/13/2020,68,68 BI-WEEKLY,BI-WEEKLY,0,10804.88,17615.52,15615.52,0,0,0,4810.64,965.11,1101.65,3997,2145 CANDLER RD,Decatur,GA,30032-
15937,2011,Hyundai,Sonata,5NPEB4AC3BH112989,0,3/9/2020,BS,29.8,0,9920.82,3/20/2020,202.62,0,1800,,6/28/2021,72,72 BI-WEEKLY,BI-WEEKLY,0,9920.82,16388.64,14588.64,0,0,0,4667.82,3888.05,3201.41,4018,681 MOUNT ZION RD,Jonesboro,GA,30236-
15938,2012,Nissan,Murano,JN8AZ1MU0CW105818,0,5/5/2020,BS,29.8,5990.33,12013.08,5/16/2020,233.23,0,1800,9/11/2020,9/22/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,12513.08,20491.94,18691.94,0,0,0,6178.86,522.75,1343.31,4179,5979 REX RIDGE CT,REX,GA,30273-
15939,2015,Nissan,Altima,1N4AL3AP3FC275464,0,2/27/2020,BS,29.8,0,10597.12,3/12/2020,215.05,0,2800,,10/8/2020,73,73 BI-WEEKLY,BI-WEEKLY,0,10597.12,18498.65,15698.65,0,0,0,5101.53,1193.54,1812.38,3954,2218 ACELIA COURT,Decatur,GA,30034-
15940,2012,GMC,Terrain,2GKALUEK9C6265593,0,2/26/2020,BS,29.8,4981.61,11175.6,3/3/2020,242.52,0,1700,8/18/2020,8/3/2020,68,68 SEMI-MONTHLY,SEMI-MONTHLY,0,11175.6,18191.36,16491.36,0,0,0,5315.76,1151.47,1328.32,3935,2815 MISTY WATERS DR,LILBURN,GA,30047
15941,2012,Nissan,Altima,1N4AL2AP0CN554543,0,3/9/2020,BS,29.8,0,9220.82,3/20/2020,201.48,0,2000,,3/22/2021,65,65 BI-WEEKLY,BI-WEEKLY,0,9220.82,15096.2,13096.2,0,0,0,3875.38,-1710.89,2415.32,4021,2317 BRETON HUNT LN,Suwanee,GA,30024
15942,2011,Dodge,Durango,1D4RD4GG6BC634004,0,4/2/2020,BS,29.8,0,12390.98,4/16/2020,241.16,0,2000,,10/9/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,12390.98,20810.48,18810.48,0,0,0,6419.5,1306.24,1828.84,4083,3334 MT ZION ROAD,Stockbridge,GA,30281-
15943,2016,Chevrolet,Malibu Limited,1G11A5SAXGU137091,0,5/21/2020,BS,29.8,3536.12,11778.1,6/4/2020,229.23,0,1900,8/27/2020,9/8/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,12078.1,20079.94,18179.94,0,0,0,6101.84,341.98,992.25,4250,596 WYNBROOKE PKWY,Stone Mountain,GA,30087-4766
15944,2015,Chrysler,200,1C3CCCAB7FN557428,0,2/29/2020,BS,29.8,0,10885.85,3/14/2020,211.87,0,3000,,12/3/2021,78,78 BI-WEEKLY,BI-WEEKLY,0,11385.85,20025.86,17025.86,0,0,0,5640.01,4932.36,4554.92,3970,65 SHADOWBROOK LN,Covington,GA,30016-
15945,2015,Chrysler,200,1C3CCCAB5FN580321,0,2/28/2020,BS,29.8,6007.93,10885.85,3/6/2020,221.6,0,2000,6/26/2020,7/1/2020,72,72 BI-WEEKLY,BI-WEEKLY,0,10885.85,17955.2,15955.2,0,0,0,5069.35,777.92,1062.2,3968,2555 STANFORD DR,Ellenwood,GA,30294-
15946,2017,Volkswagen,Jetta,3VW2B7AJ2HM260876,0,3/7/2020,BS,29.8,1747.55,9961.7,3/21/2020,218.21,0,4500,4/2/2022,2/17/2022,65,65 BI-WEEKLY,BI-WEEKLY,0,9961.7,18683.65,14183.65,0,0,0,4221.95,8193.24,3468.71,4011,2811 BROXTON MILL CT,Snellville,GA,30039-
15947,2014,Nissan,Sentra,3N1AB7AP2EL666695,0,3/2/2020,BS,29.8,5700.55,8750.55,3/16/2020,179.16,0,3000,3/16/2020,,72,72 BI-WEEKLY,BI-WEEKLY,0,8750.55,15899.52,12899.52,0,0,0,4148.97,0,0,3986,6320 KIMBERLY MILL RD,COLLEGE PARK,GA,30349-
15948,2016,Chevrolet,Malibu,1G1ZE5ST1GF287832,0,4/28/2020,OK,22.99,0,15767.97,5/28/2020,422.97,0,2500,5/28/2020,5/13/2020,66,66 MONTHLY,MONTHLY,0,16567.97,31216.02,28716.02,0,0,0,12148.05,0,0,4154,400 LAKE DYLAN CT,Fairburn,GA,30213-
15949,2015,Chrysler,200,1C3CCCBG6FN528836,0,2/28/2020,BS,29.8,2070.78,7343.25,3/13/2020,160.85,0,5600,2/25/2022,2/12/2022,65,65 BI-WEEKLY,BI-WEEKLY,0,7343.25,16055.25,10455.25,0,0,0,3112,5272.47,2920.88,3957,2891 SPRINGDALE RD SW,Atlanta,GA,30315-
15950,2007,Lexus,IS 250,JTHBK262X75037950,0,3/7/2020,BS,29.8,6354.31,10464.9,3/21/2020,203.67,0,1900,6/13/2020,6/11/2020,78,78 BI-WEEKLY,BI-WEEKLY,0,10864.9,18186.26,16286.26,0,0,0,5421.36,410.59,811.43,4004,605 SABLE CHASE BLVD,Mcdonough,GA,30253-
15951,2015,Dodge,Charger,2C3CDXBG7FH776851,0,2/28/2020,BS,29.8,8090.84,15078.55,3/13/2020,282.54,0,3500,8/14/2020,8/14/2020,83,83 BI-WEEKLY,BI-WEEKLY,0,15078.55,26950.82,23450.82,0,0,0,8372.27,1087.71,2008.23,3963,5024 MICHEAL JAY ST,Snellville,GA,30039-
15952,2012,Toyota,Camry,4T1BF1FK2CU502474,0,2/26/2020,BS,29.8,4762.29,11323.32,3/11/2020,236.12,0,2000,10/21/2020,10/7/2020,70,70 BI-WEEKLY,BI-WEEKLY,0,11323.32,18528.4,16528.4,0,0,0,5205.08,1861.03,1917.92,3941,1279 LARK LANE,Conyers,GA,30012-
15954,2012,Hyundai,Sonata,5NPEB4ACXCH355359,0,3/3/2020,C,0,0,0,3/3/2020,2500.05,0,2500.05,3/3/2020,,1,,MONTHLY,0,0,2500.05,2500.05,0,0,0,0,0,0,3993,3112 CHATTAHOOCHEE CIRCLE,Roswell,GA,30075-
15955,2008,GMC,Yukon XL,1GKFK66818J117911,0,5/18/2020,BS,29.8,5775.92,12458.62,6/1/2020,255.08,0,2500,3/7/2022,2/28/2022,72,72 BI-WEEKLY,BI-WEEKLY,0,12458.62,20865.76,18365.76,0,0,0,5907.14,6682.7,5041.92,4233,6256 HILLANDALE DR,Lithonia,GA,30058-
15956,2007,GMC,Yukon,1GKFK63887J262138,0,4/3/2020,BS,29.8,6445.28,12290.98,4/17/2020,228.67,0,2600,3/18/2022,3/5/2022,84,84 BI-WEEKLY,BI-WEEKLY,0,12290.98,21808.28,19208.28,0,0,0,6917.3,5845.7,5588.34,4085,2405 PINE STREAM COURT,Lawrenceville,GA,30043-
15959,2009,Nissan,Murano,JN8AZ18U19W031621,0,2/24/2020,BS,29.8,6640.08,10990.08,3/13/2020,225.75,0,1400,3/13/2020,,72,72 BI-WEEKLY,BI-WEEKLY,0,11290.08,17954,16554,0,0,0,5263.92,0,0,3916,92 WESTLEY CT. SW,Lilburn,GA,30047
